일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2021/12/17,"76,800","78,000","76,800","78,000",▲,"200","+0.26","11,802,494","914,987","0","-733,323","-907,696","0","-257,019","757,837","51.78"
2021/12/16,"78,500","78,500","77,400","77,800",▲,"200","+0.26","11,996,128","934,244","0.13","-442,445","-261,746","-105,777","571,543","822,030","51.78"
2021/12/15,"76,400","77,600","76,300","77,600",▲,"600","+0.78","9,584,939","738,592","0.14","-1,118,059","-654,764","1,095,947","1,946,258","1,706,254","51.79"
2021/12/14,"76,500","77,200","76,200","77,000",▲,"200","+0.26","10,976,660","841,447","0.14","198,293","-1,487,295","1,005,909","804,186","-132,070","51.77"
2021/12/13,"77,200","78,300","76,500","76,800",▼,"-100","-0.13","15,038,750","1,163,285","0.13","-181,359","184,966","-151,301","-1,388,477","-606,534","51.75"
2021/12/10,"77,400","77,600","76,800","76,900",▼,"-1,300","-1.66","9,155,219","705,966","0.13","1,797,829","-1,071,153","-728,679","-505,955","-1,714,088","51.75"
2021/12/09,"77,400","78,200","77,000","78,200",▲,"800","+1.03","21,604,528","1,681,184","0.14","-1,671,678","-491,078","2,768,853","2,796,574","3,486,578","51.77"
2021/12/08,"78,300","78,600","77,100","77,400", ,"0","0","21,558,340","1,662,979","0.14","-2,524,520","2,586,682","703,379","-941,476","48,232","51.72"
2021/12/07,"76,100","77,700","75,600","77,400",▲,"1,100","+1.44","19,232,453","1,477,888","0.14","-2,997,907","-547,244","4,216,958","3,518,986","123,462","51.71"
2021/12/06,"75,100","76,700","74,900","76,300",▲,"700","+0.93","16,391,250","1,245,309","0.14","-3,062,604","576,498","2,508,191","2,146,417","2,070,776","51.64"
2021/12/03,"75,600","76,000","74,100","75,600",▼,"-200","-0.26","18,330,240","1,375,861","0.15","133,267","-157,689","-630,400","467,310","-532,651","51.60"
2021/12/02,"73,900","75,800","73,800","75,800",▲,"1,400","+1.88","23,652,940","1,778,785","0.15","-6,603,764","-164,462","6,327,924","5,789,997","5,214,948","51.61"
2021/12/01,"72,000","74,800","71,600","74,400",▲,"3,100","+4.35","21,954,856","1,610,885","0.15","-6,250,521","415,580","5,498,391","5,601,567","3,706,678","51.50"
2021/11/30,"73,200","73,900","70,500","71,300",▼,"-1,000","-1.38","30,364,841","2,183,678","0.15","1,834,720","-2,841,806","1,600,552","370,200","939,616","51.41"
2021/11/29,"71,700","73,000","71,400","72,300", ,"0","0","16,682,559","1,206,606","0.15","-2,395,401","3,021,851","-494,165","-566,353","-525,529","51.38"
2021/11/26,"73,500","74,100","72,000","72,300",▼,"-1,400","-1.90","13,002,242","944,378","0.15","1,825,155","-1,070,320","-1,157,622","-560,900","-1,313,864","51.39"
2021/11/25,"75,100","75,100","73,600","73,700",▼,"-1,100","-1.47","12,559,258","929,571","0.15","694,786","-179,371","-353,300","-143,417","-704,752","51.41"
2021/11/24,"76,000","76,200","74,100","74,800",▼,"-500","-0.66","15,652,305","1,174,196","0.15","701,745","-2,258,726","1,484,318","1,421,283","-596,182","51.41"
2021/11/23,"76,000","76,000","74,500","75,300",▲,"400","+0.53","22,029,195","1,656,722","0.16","-2,177,512","-2,811,514","4,884,832","5,578,065","1,247,451","51.39"
2021/11/22,"73,300","75,200","73,000","74,900",▲,"3,700","+5.20","27,506,623","2,047,228","0.16","-8,689,803","3,034,399","5,716,921","4,760,374","3,500,256","51.31"
2021/11/19,"70,400","71,400","70,100","71,200",▲,"1,000","+1.42","11,954,728","844,716","0.16","-742,078","432,827","130,670","109,951","-1,214,007","51.21"
2021/11/18,"70,700","71,000","70,200","70,200",▼,"-500","-0.71","10,144,957","715,156","0.16","1,314,434","-576,566","-965,237","-733,257","-914,220","51.21"
2021/11/17,"71,300","71,600","70,600","70,700",▼,"-600","-0.84","11,027,606","782,835","0.16","1,234,537","-2,816,912","1,262,853","1,242,147","603,930","51.23"
2021/11/16,"71,500","72,000","71,300","71,300",▼,"-100","-0.14","10,919,239","782,119","0.16","-753,052","-202,007","1,034,389","1,281,633","530,969","51.20"
2021/11/15,"71,700","71,900","70,900","71,400",▲,"800","+1.13","12,420,710","888,881","0.17","-3,174,454","2,301,384","374,307","1,470,296","177,145","51.19"
2021/11/12,"70,200","70,900","69,900","70,600",▲,"700","+1.00","10,087,450","711,488","0.17","-2,411,322","2,046,949","793,228","-175,324","140,113","51.18"
2021/11/11,"69,900","70,000","69,600","69,900",▼,"-300","-0.43","11,489,122","802,183","0.17","2,266,214","-116,698","-2,191,660","-1,732,039","-1,075,756","51.17"
2021/11/10,"70,300","70,900","70,200","70,200",▼,"-300","-0.43","9,422,009","663,953","0.17","-722,793","-724,133","1,183,001","1,116,410","131,357","51.20"
2021/11/09,"70,300","71,000","70,100","70,500",▼,"-100","-0.14","11,159,589","785,532","0.17","-454,505","1,193,368","-687,939","-865,122","-852,055","51.18"
2021/11/08,"70,400","70,600","69,800","70,600",▲,"400","+0.57","11,121,981","780,514","0.17","714,776","-89,168","-829,363","-364,934","-1,483,095","51.20"
2021/11/05,"71,600","71,600","70,200","70,200",▼,"-400","-0.57","12,667,743","893,825","0.17","2,087,811","-905,068","-1,270,469","-1,279,902","-67,311","51.21"
2021/11/04,"71,200","71,600","70,500","70,600",▲,"200","+0.28","11,818,987","839,689","0.17","-1,743,969","1,947,030","-661,108","-262,179","-924,379","51.23"
2021/11/03,"71,700","71,700","70,100","70,400",▼,"-1,100","-1.54","12,770,428","901,885","0.17","3,748,000","-2,789,497","-1,101,459","-1,271,956","-1,046,456","51.24"
2021/11/02,"70,800","72,200","70,700","71,500",▲,"1,600","+2.29","16,812,570","1,204,673","0.17","-5,644,694","3,621,076","1,976,354","1,276,832","1,405,546","51.26"
2021/11/01,"70,200","70,600","69,900","69,900",▲,"100","+0.14","11,503,729","807,716","0.17","-1,367,521","3,003,169","-2,014,811","-795,835","-1,466,209","51.23"
2021/10/29,"71,200","71,600","69,700","69,800",▼,"-900","-1.27","17,016,151","1,196,597","0.17","4,050,479","-2,365,662","-2,312,745","-1,023,844","-2,918,858","51.26"
2021/10/28,"69,500","72,200","69,500","70,700",▲,"600","+0.86","20,644,902","1,459,533","0.17","899,791","1,281,744","-2,347,485","-3,036,893","485,499","51.30"
2021/10/27,"71,000","71,000","70,000","70,100",▼,"-1,000","-1.41","10,295,316","723,286","0.17","3,080,455","-1,005,822","-2,283,235","-2,062,407","-1,603,001","51.34"
2021/10/26,"70,600","71,500","70,400","71,100",▲,"900","+1.28","10,528,252","746,413","0.17","-1,247,398","1,812,123","-736,663","-978,304","-245,050","51.38"
2021/10/25,"69,900","70,600","69,500","70,200",▼,"-200","-0.28","10,029,621","702,792","0.17","582,794","988,462","-1,946,996","-1,609,965","-964,129","51.39"
2021/10/22,"70,000","70,700","70,000","70,400",▲,"200","+0.28","8,395,448","590,534","0.17","-644,269","762,404","-504,062","-215,588","-591,780","51.42"
2021/10/21,"70,300","70,600","70,000","70,200",▼,"-100","-0.14","10,891,094","766,060","0.17","203,876","-197,734","-274,646","-87,953","-307,470","51.43"
2021/10/20,"70,700","71,000","70,200","70,300",▼,"-300","-0.42","10,151,638","715,666","0.17","556,532","-829,527","440,161","144,431","-510,806","51.44"
2021/10/19,"70,800","71,000","70,400","70,600",▲,"400","+0.57","9,507,991","671,983","0.17","-504,814","910,091","-726,190","-402,045","-110,495","51.43"
2021/10/18,"70,200","70,300","69,200","70,200",▲,"100","+0.14","13,486,391","942,009","0.17","771,890","-2,117,009","1,071,364","552,394","-295,431","51.44"
2021/10/15,"70,200","71,000","70,000","70,100",▲,"700","+1.01","18,051,612","1,270,264","0.17","822,742","456,288","-1,622,404","636,398","-477,578","51.42"
2021/10/14,"69,000","69,800","68,800","69,400",▲,"600","+0.87","19,520,641","1,352,534","0.17","2,011,163","1,696,662","-3,834,973","-3,234,123","-1,148,329","51.45"
2021/10/13,"68,700","69,600","68,300","68,800",▼,"-200","-0.29","24,172,015","1,670,336","0.17","2,224,620","2,725,596","-4,878,645","-4,987,941","-2,886,844","51.51"
2021/10/12,"70,700","70,900","68,700","69,000",▼,"-2,500","-3.50","31,001,484","2,151,234","0.17","12,155,071","-1,421,202","-10,013,729","-8,992,614","-8,265,247","51.60"
2021/10/08,"72,300","72,400","71,500","71,500",▼,"-100","-0.14","14,043,287","1,009,009","0.17","2,612,855","-2,923,031","293,100","63,196","-1,434,690","51.76"
2021/10/07,"71,600","72,100","71,300","71,600",▲,"300","+0.42","13,683,532","981,528","0.17","1,266,151","1,391,358","-2,349,106","-2,494,998","-253,658","51.76"
2021/10/06,"72,600","72,800","71,200","71,300",▼,"-900","-1.25","18,956,962","1,361,134","0.17","1,374,960","-342,467","-899,088","-1,126,791","-902,157","51.80"
2021/10/05,"73,000","73,000","71,400","72,200",▼,"-1,000","-1.37","24,013,921","1,729,663","0.17","1,783,237","1,255,911","-1,581,184","-2,122,874","-1,584,333","51.81"
2021/10/01,"73,900","74,000","72,900","73,200",▼,"-900","-1.21","15,803,395","1,157,441","0.17","2,939,755","-2,187,817","-1,020,886","-1,095,520","329,989","51.84"
2021/09/30,"74,300","74,800","73,700","74,100", ,"0","0","19,919,361","1,478,002","0.17","1,200,402","-1,147,256","-94,613","-696,138","-2,066,451","51.86"
2021/09/29,"74,800","75,300","73,800","74,100",▼,"-2,200","-2.88","23,992,458","1,783,148","0.17","7,963,463","-2,510,784","-7,669,317","-5,340,363","-4,112,973","51.86"
2021/09/28,"77,700","77,800","76,200","76,300",▼,"-1,400","-1.80","15,406,382","1,182,788","0.17","3,964,819","-3,430,866","-938,037","-941,489","-1,390,400","51.99"
2021/09/27,"77,300","77,700","77,000","77,700",▲,"400","+0.52","11,699,798","906,520","0.17","-1,228,182","-52,979","1,509,147","1,460,459","-1,046,241","52.00"
2021/09/24,"77,600","77,700","77,100","77,300",▼,"-100","-0.13","12,247,274","947,459","0.17","-93,013","-756,408","-456,972","524,487","-754,393","51.98"
2021/09/23,"77,500","77,600","76,800","77,400",▲,"200","+0.26","17,055,590","1,318,209","0.17","-2,076,212","-255,513","3,023,706","2,184,023","-199,280","51.98"
2021/09/17,"76,300","77,200","75,900","77,200",▲,"1,100","+1.45","16,289,502","1,250,678","0.17","-1,423,386","-1,899,488","3,059,602","3,378,697","2,268,969","51.93"
2021/09/16,"77,300","77,400","76,100","76,100",▼,"-900","-1.17","13,067,622","1,000,181","0.18","1,713,334","-2,221,404","462,273","412,196","-752,467","51.88"
2021/09/15,"77,400","77,400","76,400","77,000",▲,"400","+0.52","12,829,128","987,847","0.18","-1,165,672","-737,351","1,782,940","2,162,859","157,490","51.88"
2021/09/14,"77,100","77,700","76,600","76,600",▲,"300","+0.39","18,167,057","1,404,206","0.18","-4,775,860","1,612,792","2,983,106","3,021,290","1,585,230","51.85"
2021/09/13,"75,200","76,300","75,100","76,300",▲,"1,000","+1.33","11,397,775","865,368","0.18","-2,498,668","1,059,634","1,339,317","834,265","970,746","51.80"
2021/09/10,"75,300","75,600","74,800","75,300", ,"0","0","10,103,212","760,038","0.18","303,748","1,003,909","-2,305,558","-1,456,943","-1,937,610","51.77"
2021/09/09,"76,400","76,600","75,000","75,300",▼,"-1,000","-1.31","17,600,770","1,329,972","0.19","2,070,124","-3,426,669","757,228","2,349,577","-1,437,901","51.81"
2021/09/08,"76,000","76,400","75,600","76,300",▲,"200","+0.26","11,798,147","897,864","0.19","-909,627","-247,030","729,456","659,156","568,126","51.80"
2021/09/07,"77,100","77,100","75,900","76,100",▼,"-1,200","-1.55","13,239,401","1,008,596","0.19","3,811,163","-1,419,474","-2,445,844","-1,954,617","-2,226,071","51.79"
2021/09/06,"76,800","77,600","76,600","77,300",▲,"700","+0.91","12,861,180","993,041","0.19","-1,333,798","37,993","1,631,431","1,001,855","931,781","51.83"
2021/09/03,"76,400","76,700","76,000","76,600",▲,"600","+0.79","12,096,419","925,331","0.19","-1,395,211","-1,168,959","2,192,334","2,396,117","916,558","51.80"
2021/09/02,"76,800","76,800","75,700","76,000",▼,"-800","-1.04","15,347,486","1,168,536","0.19","1,226,348","-2,040,546","422,209","765,171","885,284","51.76"
2021/09/01,"76,700","77,100","75,900","76,800",▲,"100","+0.13","16,114,775","1,233,406","0.20","-672,923","-176,396","3,167,596","349,708","451,407","51.76"
2021/08/31,"74,900","76,700","74,300","76,700",▲,"2,100","+2.82","24,630,370","1,864,084","0.20","-2,823,407","-2,015,664","5,313,815","4,171,489","3,921,866","51.70"
2021/08/30,"75,400","75,500","74,200","74,600",▲,"300","+0.40","12,686,999","945,673","0.20","735,358","330,007","-1,282,503","-1,396,680","3,611","51.61"
2021/08/27,"74,300","75,000","73,800","74,300",▼,"-300","-0.40","15,172,748","1,128,028","0.20","21,591","2,328,906","-2,830,816","-3,110,245","-1,413,589","51.64"
2021/08/26,"76,100","76,200","74,600","74,600",▼,"-1,100","-1.45","16,671,494","1,254,628","0.20","1,901,293","-741,494","-1,636,281","-1,534,967","-502,699","51.68"
2021/08/25,"76,200","76,600","74,900","75,700",▲,"100","+0.13","22,319,664","1,688,298","0.21","1,080,513","-1,008,188","472,461","621,783","-2,136,152","51.71"
2021/08/24,"73,900","75,700","73,900","75,600",▲,"2,300","+3.14","21,016,913","1,574,548","0.22","-859,758","955,111","-119,578","-166,774","125,423","51.70"
2021/08/23,"73,300","74,000","73,000","73,300",▲,"600","+0.83","19,384,648","1,424,675","0.22","1,107,449","2,591,194","-3,290,005","-3,927,014","-1,025,180","51.70"
2021/08/20,"73,500","73,900","72,500","72,700",▼,"-400","-0.55","22,364,803","1,633,796","0.22","2,750,802","272,706","-3,407,027","-2,362,380","-721,100","51.76"
2021/08/19,"73,500","74,400","73,100","73,100",▼,"-800","-1.08","22,166,298","1,630,829","0.21","2,753,844","-413,105","-2,519,654","-2,412,123","-291,604","51.82"
2021/08/18,"73,900","74,600","73,100","73,900",▼,"-300","-0.40","29,192,631","2,156,728","0.21","7,799,069","1,649,037","-9,641,056","-8,033,521","-3,043,783","51.86"
2021/08/17,"74,000","75,100","74,000","74,200",▼,"-200","-0.27","30,944,847","2,304,423","0.17","6,555,639","-449,658","-6,145,906","-5,057,606","-3,241,778","52.02"
2021/08/13,"75,800","76,000","74,100","74,400",▼,"-2,600","-3.38","61,270,643","4,575,268","0.16","32,111,108","-1,696,166","-31,636,407","-21,329,605","-17,058,910","52.12"
2021/08/12,"77,100","78,200","76,900","77,000",▼,"-1,500","-1.91","42,365,223","3,276,635","0.15","21,104,490","576,169","-22,108,863","-18,999,666","-7,139,291","52.65"
2021/08/11,"79,600","79,800","78,500","78,500",▼,"-1,700","-2.12","30,241,137","2,389,977","0.15","14,534,117","-1,496,008","-13,749,965","-10,017,361","-10,187,184","53.02"
2021/08/10,"82,300","82,400","80,100","80,200",▼,"-1,300","-1.60","20,362,639","1,643,108","0.15","5,592,256","-990,164","-5,207,680","-2,504,259","-3,405,355","53.25"
2021/08/09,"81,500","82,300","80,900","81,500", ,"0","0","15,522,581","1,267,668","0.15","2,383,113","-1,261,468","-653,399","-178,699","-1,222,577","53.34"
2021/08/06,"81,900","82,500","81,300","81,500",▼,"-600","-0.73","13,342,623","1,090,226","0.15","411,758","-50","-25,555","659,443","-1,418,117","53.35"
2021/08/05,"83,300","83,300","82,000","82,100",▼,"-800","-0.97","18,485,469","1,526,104","0.16","-935,788","1,697,978","-1,450,842","1,995,693","-2,390,553","53.35"
2021/08/04,"82,200","83,100","81,800","82,900",▲,"1,500","+1.84","25,642,368","2,117,643","0.16","-9,903,448","3,564,648","6,377,492","5,954,813","3,468,707","53.38"
2021/08/03,"79,400","81,400","79,300","81,400",▲,"2,100","+2.65","24,339,360","1,966,480","0.16","-9,806,426","1,611,103","6,975,107","7,336,635","4,839,218","53.27"
2021/08/02,"79,200","79,500","78,700","79,300",▲,"800","+1.02","11,739,124","929,154","0.16","-1,378,552","2,594,778","-1,162,550","-779,486","-785,115","53.15"
2021/07/30,"78,900","78,900","78,500","78,500",▼,"-500","-0.63","13,823,411","1,086,489","0.16","3,169,109","-1,527,827","-1,042,571","-1,901,357","-2,478,074","53.17"
2021/07/29,"78,800","79,400","78,800","79,000",▼,"-200","-0.25","14,360,453","1,134,761","0.16","1,777,192","811,443","-2,045,579","-2,711,601","-2,869,104","53.19"
2021/07/28,"78,300","79,200","78,100","79,200",▲,"700","+0.89","12,743,417","1,000,757","0.16","1,294,459","940,200","-2,579,092","-2,827,241","-723,413","53.22"
2021/07/27,"79,200","79,400","78,500","78,500",▼,"-300","-0.38","11,427,693","900,949","0.16","1,956,966","125,510","-1,819,544","-2,668,064","-493,795","53.27"
2021/07/26,"79,400","79,500","78,800","78,800",▼,"-500","-0.63","10,040,975","792,955","0.16","1,948,796","-689,456","-1,859,398","-1,630,367","-1,237,698","53.30"
2021/07/23,"79,700","79,900","79,200","79,300",▼,"-400","-0.50","9,098,910","723,398","0.16","73,257","707,095","-960,184","-1,070,450","-205,460","53.33"
2021/07/22,"79,000","79,800","78,900","79,700",▲,"1,200","+1.53","12,618,790","1,003,546","0.16","-2,489,540","2,922,199","-420,768","-1,045,943","1,091,546","53.35"
2021/07/21,"79,000","79,100","78,500","78,500",▼,"-500","-0.63","12,355,296","971,439","0.16","2,981,219","-616,526","-2,969,066","-3,174,043","-1,475,988","53.35"
2021/07/20,"78,500","79,000","78,400","79,000", ,"0","0","12,456,646","979,766","0.16","1,960,233","16,524","-1,574,645","-2,343,216","-741,327","53.40"
2021/07/19,"79,100","79,200","78,800","79,000",▼,"-800","-1.00","13,155,414","1,039,019","0.16","4,463,251","-1,996,031","-3,580,156","-3,168,676","-2,733,135","53.43"
2021/07/16,"80,100","80,100","79,500","79,800",▼,"-800","-0.99","10,859,399","865,953","0.16","2,053,976","-1,802,600","-100,075","-616,104","716,474","53.49"
