일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2021/03/24,"124,500","125,500","122,500","122,500",▼,"-2,500","-2.00","97,579","12,074","1.09","20,809","-2,961","-18,603","-11,737","-6,545","23.03"
2021/03/23,"126,500","128,000","124,500","125,000", ,"0","0","132,363","16,718","1.07","-5,960","12,064","-9,934","-7,646","-8,613","23.10"
2021/03/22,"127,000","128,500","123,000","125,000",▼,"-1,000","-0.79","156,537","19,657","1.07","35,942","-36,828","3,805","9,288","-7,934","23.15"
2021/03/19,"125,500","126,500","123,500","126,000",▼,"-2,500","-1.95","127,107","15,892","1.09","15,317","-1,649","-14,371","518","-27,024","23.14"
2021/03/18,"126,000","129,500","124,000","128,500",▲,"5,500","+4.47","234,789","29,942","1.05","-62,546","51,049","7,296","139","-680","23.19"
2021/03/17,"124,000","124,500","121,000","123,000",▼,"-1,500","-1.20","95,366","11,655","1.06","30,630","-22,613","-7,906","-13,147","-13,791","23.17"
2021/03/16,"124,000","124,500","121,500","124,500",▲,"1,500","+1.22","119,469","14,752","1.01","18,280","-26,443","7,896","7,492","2,611","23.20"
2021/03/15,"126,500","127,000","122,500","123,000",▼,"-4,000","-3.15","173,363","21,545","1.03","67,782","-48,454","-14,482","-12,953","-33,407","23.17"
2021/03/12,"125,500","130,500","125,000","127,000",▲,"2,500","+2.01","252,870","32,292","1.06","-4,554","19,367","-14,254","-27,384","-17,507","23.23"
2021/03/11,"118,500","126,000","118,000","124,500",▲,"7,000","+5.96","320,108","39,305","1.06","-49,207","70,925","-21,715","-41,269","-32,736","23.28"
2021/03/10,"121,000","122,000","116,500","117,500",▼,"-1,500","-1.26","152,117","18,058","1.04","24,380","-25,365","-1,891","-10,440","-10,058","23.39"
2021/03/09,"119,000","121,000","114,500","119,000", ,"0","0","288,031","33,741","1.03","24,422","-35,113","10,339","-29,575","7,319","23.39"
2021/03/08,"125,000","125,500","119,000","119,000",▼,"-4,500","-3.64","159,765","19,296","1.03","45,452","-67,944","22,323","6,305","13,438","23.35"
2021/03/05,"123,000","124,000","117,500","123,500",▼,"-1,500","-1.20","268,312","32,425","1.01","37,280","-81,323","43,311","23,532","50,410","23.27"
2021/03/04,"127,500","128,000","124,500","125,000",▼,"-4,500","-3.47","213,710","26,881","0.98","67,804","-92,076","1,472","7,291","-15,614","23.10"
2021/03/03,"128,500","130,500","127,000","129,500",▲,"500","+0.39","151,630","19,538","0.97","14,227","-18,143","3,704","-13,715","-14,814","23.11"
2021/03/02,"131,500","132,000","126,500","129,000", ,"0","0","185,621","24,016","0.94","20,523","-23,160","2,488","5,295","21,503","23.10"
2021/02/26,"131,000","131,500","125,500","129,000",▼,"-5,500","-4.09","228,753","29,226","0.93","73,520","-82,481","4,954","-15,363","-424","23.10"
2021/02/25,"134,000","135,000","132,000","134,500",▲,"3,000","+2.28","136,293","18,175","0.93","6,980","-14,069","6,375","11,364","-2,423","23.10"
2021/02/24,"135,500","136,500","130,000","131,500",▼,"-3,500","-2.59","171,380","22,793","0.95","10,511","-49,466","37,477","28,009","31,029","23.07"
2021/02/23,"140,000","140,500","135,000","135,000",▼,"-6,500","-4.59","218,566","29,767","0.94","76,582","-89,391","13,957","-7,983","5,460","22.95"
2021/02/22,"144,500","146,000","140,500","141,500",▼,"-2,500","-1.74","149,344","21,323","0.91","34,655","-66,062","31,384","27,395","-10,851","22.89"
2021/02/19,"143,500","147,500","142,000","144,000",▲,"500","+0.35","240,586","34,603","0.91","22,103","-85,408","65,559","9,755","26,645","22.77"
2021/02/18,"147,000","147,000","143,000","143,500",▼,"-3,500","-2.38","177,572","25,600","0.90","46,710","-79,076","36,215","-13,056","-12,354","22.52"
2021/02/17,"150,000","150,500","147,000","147,000",▼,"-3,500","-2.33","151,246","22,389","0.92","31,345","-41,661","9,946","10,824","-10,557","22.52"
2021/02/16,"149,500","151,000","148,500","150,500",▲,"1,000","+0.67","143,595","21,463","0.92","-20,972","-22,926","45,767","25,949","34,750","22.48"
2021/02/15,"151,000","151,500","149,000","149,500",▼,"-500","-0.33","176,568","26,461","0.85","-7,674","-24,236","32,426","19,441","14,899","22.35"
2021/02/10,"155,000","155,500","147,500","150,000",▼,"-7,500","-4.76","411,313","61,580","0.86","128,866","-84,961","-41,583","-43,179","-40,116","22.22"
2021/02/09,"156,500","161,000","156,000","157,500",▲,"2,500","+1.61","287,018","45,523","0.90","-42,893","52,713","-7,972","-542","-18,476","22.38"
2021/02/08,"150,000","156,000","148,500","155,000",▲,"6,000","+4.03","259,371","39,629","0.88","-81,500","71,716","10,636","10,265","21,850","22.43"
2021/02/05,"151,000","153,500","148,000","149,000",▼,"-500","-0.33","202,734","30,495","0.85","14,290","24,437","-58,540","-33,638","-45,823","22.39"
2021/02/04,"152,500","152,500","148,500","149,500",▼,"-2,500","-1.64","249,928","37,409","0.89","6,757","-18,224","16,120","33,628","23,768","22.62"
2021/02/03,"150,500","152,500","148,500","152,000",▲,"4,000","+2.70","253,379","38,185","0.83","-48,919","-6,644","60,773","49,924","53,850","22.56"
2021/02/02,"147,500","150,000","145,000","148,000",▲,"2,500","+1.72","161,350","23,867","0.86","3,124","-578","-2,500","16,775","-18,520","22.32"
2021/02/01,"140,000","147,000","139,000","145,500",▲,"4,500","+3.19","151,687","21,903","0.85","-44,849","30,144","14,930","5,988","30,485","22.33"
2021/01/29,"148,500","150,000","141,000","141,000",▼,"-5,500","-3.75","250,004","35,883","0.91","429","-25,235","27,665","-10,071","21,098","22.27"
2021/01/28,"146,000","149,000","144,000","146,500",▼,"-4,000","-2.66","260,929","38,256","0.93","-14,153","-20,211","37,275","21,279","42,518","22.25"
2021/01/27,"151,000","154,500","149,000","150,500",▲,"2,500","+1.69","372,352","56,281","0.99","-30,455","-67,955","101,079","73,072","88,407","22.11"
2021/01/26,"148,000","153,000","147,000","148,000",▲,"3,000","+2.07","481,911","72,290","0.92","-73,154","-56,118","137,635","107,087","124,387","21.71"
2021/01/25,"143,500","146,000","143,000","145,000",▲,"3,000","+2.11","276,378","40,014","0.97","37,027","-61,453","24,584","-1,546","10,169","22.46"
2021/01/22,"147,500","149,000","141,000","142,000",▼,"-9,500","-6.27","559,331","80,424","1.00","232,135","-247,461","14,965","9,464","-2,885","22.36"
2021/01/21,"150,500","152,000","149,000","151,500",▲,"2,500","+1.68","135,307","20,352","0.96","-9,588","-1,831","13,263","12,947","11,513","22.29"
2021/01/20,"151,000","151,500","145,000","149,000", ,"0","0","180,894","26,744","0.92","14,791","-2,164","-11,572","-9,444","-11,995","22.24"
2021/01/19,"143,000","149,500","142,000","149,000",▲,"8,000","+5.67","217,876","31,913","0.94","2,355","1,203","-2,324","32","-11,955","22.29"
2021/01/18,"144,500","146,000","141,000","141,000",▼,"-6,000","-4.08","174,061","24,907","0.98","5,461","-21,021","15,727","10,934","28,547","22.30"
2021/01/15,"153,000","154,000","146,000","147,000",▼,"-6,000","-3.92","255,014","37,834","0.96","50,067","-51,281","2,023","2,375","-3,946","22.28"
2021/01/14,"152,000","154,000","149,000","153,000", ,"0","0","166,387","25,351","0.97","18,184","-22,323","4,437","4,222","-5,736","22.27"
2021/01/13,"156,000","159,000","150,000","153,000",▼,"-2,500","-1.61","230,965","35,639","1.03","-5,629","-18,323","19,193","20,980","5,648","22.25"
2021/01/12,"162,500","162,500","150,500","155,500",▼,"-6,500","-4.01","428,191","66,871","0.94","28,134","-18,424","-3,846","-9,837","-26,513","22.17"
2021/01/11,"154,500","167,500","150,500","162,000",▲,"10,000","+6.58","708,792","112,643","1.02","26,991","-2,090","-16,943","-27,598","-36,492","22.19"
2021/01/08,"150,500","156,000","147,500","152,000",▲,"4,500","+3.05","415,562","62,805","1.07","-33,955","7,898","32,464","27,055","24,576","22.27"
2021/01/07,"145,000","151,000","142,500","147,500",▲,"5,500","+3.87","546,425","80,052","0.84","40,258","-9,206","-46,882","-18,079","-35,646","22.13"
2021/01/06,"137,000","152,500","136,500","142,000",▲,"7,500","+5.58","1,184,781","170,062","0.82","-10,574","-48,039","57,374","47,973","82,336","22.33"
2021/01/05,"132,500","135,500","130,000","134,500", ,"0","0","284,325","37,647","0.88","31,887","18,559","-49,952","-41,384","-48,246","22.31"
2021/01/04,"126,500","134,500","124,500","134,500",▲,"8,000","+6.32","441,480","57,692","0.80","-94,331","51,914","41,580","40,508","53,952","22.52"
2020/12/30,"124,500","128,000","120,000","126,500",▲,"2,500","+2.02","203,337","25,439","0.73","5,811","18,619","-24,804","-15,905","-28,051","22.34"
2020/12/29,"122,500","125,500","121,000","124,000",▲,"1,000","+0.81","165,172","20,301","0.86","34,446","-16,004","-20,154","-16,966","-21,870","22.48"
2020/12/28,"126,000","127,000","122,000","123,000",▼,"-3,500","-2.77","241,585","29,876","0.83","27,665","-17,034","-10,413","-16,208","-8,987","22.57"
2020/12/24,"124,500","127,000","123,500","126,500",▲,"3,000","+2.43","236,415","29,644","0.84","14,726","-11,805","-9,471","4,133","5,501","22.61"
2020/12/23,"124,500","125,500","122,000","123,500",▼,"-500","-0.40","189,475","23,404","0.85","26,394","-4,278","6,933","13,312","-17,616","22.65"
2020/12/22,"124,000","126,000","122,500","124,000", ,"0","0","209,413","26,067","0.83","18,949","13,886","-46,022","-41,279","-33,221","23.02"
2020/12/21,"124,500","125,000","121,000","124,000",▼,"-1,500","-1.20","324,822","39,946","0.79","74,826","-143,652","68,565","55,276","61,529","23.22"
2020/12/18,"126,500","128,500","123,000","125,500",▼,"-1,500","-1.18","274,201","34,289","0.73","44,274","-61,703","13,240","15,765","-5,940","23.49"
2020/12/17,"131,000","131,500","123,000","127,000",▼,"-6,500","-4.87","555,410","70,349","0.73","217,616","-180,212","-33,405","-19,843","-9,462","23.43"
2020/12/16,"135,000","136,000","133,000","133,500",▼,"-500","-0.37","151,993","20,430","0.70","13,855","10,965","-23,142","18,346","-21,973","23.58"
2020/12/15,"133,000","134,500","130,000","134,000",▲,"1,500","+1.13","137,197","18,191","0.67","-4,405","4,176","256","10,294","-2,230","23.68"
2020/12/14,"131,000","132,500","129,000","132,500",▼,"-1,500","-1.12","204,374","26,776","0.71","34,253","-61,391","27,705","26,487","29,945","23.68"
2020/12/11,"134,500","137,000","133,000","134,000",▲,"1,000","+0.75","196,647","26,473","0.66","3,336","2,861","-13,758","-1,071","-4,420","24.04"
2020/12/10,"138,000","138,500","133,000","133,000",▼,"-7,000","-5.00","653,699","87,719","0.62","163,231","80,408","-251,808","-254,437","10,028","24.10"
2020/12/09,"140,000","141,000","137,500","140,000",▲,"1,500","+1.08","138,769","19,328","0.61","11,078","-18,220","11,202","7,274","20,741","25.23"
2020/12/08,"142,500","142,500","136,000","138,500",▼,"-4,000","-2.81","195,305","26,895","0.56","48,382","-51,429","9,910","2,334","14,746","25.28"
2020/12/07,"145,000","145,000","140,000","142,500",▼,"-2,000","-1.38","248,418","35,223","0.58","40,170","-97,862","61,708","71,187","21,685","25.23"
2020/12/04,"135,500","144,500","134,500","144,500",▲,"10,000","+7.43","222,603","31,425","0.55","7,513","-833","-5,752","1,329","-2,119","24.96"
2020/12/03,"135,000","135,500","132,000","134,500",▼,"-500","-0.37","95,448","12,789","0.58","22,137","-22,741","536","5,716","-1,614","24.98"
2020/12/02,"129,500","135,000","128,500","135,000",▲,"6,500","+5.06","171,234","22,628","0.55","-24,657","26,864","-315","7,307","6,686","24.98"
2020/12/01,"124,000","129,500","124,000","128,500",▲,"4,500","+3.63","125,932","15,975","0.55","4,776","-11,543","5,241","14,925","3,397","24.98"
2020/11/30,"128,500","129,000","124,000","124,000",▼,"-4,000","-3.13","126,080","15,782","0.53","20,132","-21,002","1,054","5,214","534","25.02"
2020/11/27,"128,000","129,000","125,000","128,000", ,"0","0","125,545","15,921","0.67","2,905","-14,081","12,013","15,457","7,601","25.01"
2020/11/26,"121,000","131,000","120,000","128,000",▲,"8,000","+6.67","380,867","48,504","0.64","-70,657","26,187","48,411","14,679","52,720","25.00"
2020/11/25,"124,500","125,500","118,500","120,000",▼,"-3,000","-2.44","169,189","20,690","0.65","39,677","-39,879","-3,732","-4,065","3,162","24.78"
2020/11/24,"123,000","124,500","121,000","123,000",▲,"1,500","+1.23","131,387","16,116","0.61","8,672","5,409","-17,313","-15,439","-23,886","24.80"
2020/11/23,"115,500","125,500","113,500","121,500",▲,"6,500","+5.65","272,429","32,959","0.62","-29,083","34,849","-7,311","-11,872","-5,891","24.88"
2020/11/20,"114,000","117,000","114,000","115,000",▼,"-500","-0.43","90,790","10,492","0.62","11,412","11,079","-23,031","-3,226","-22,228","24.91"
2020/11/19,"116,500","116,500","113,500","115,500",▼,"-1,000","-0.86","138,714","15,914","0.59","7,065","6,919","-15,896","3,520","-21,805","25.02"
2020/11/18,"117,000","119,500","115,500","116,500",▼,"-500","-0.43","132,785","15,541","0.52","4,780","-2,666","-7,155","11,889","-8,466","25.09"
2020/11/17,"121,500","122,500","116,500","117,000",▼,"-6,000","-4.88","238,563","28,261","0.65","87,414","-10,147","-77,362","-61,540","-78,939","25.12"
2020/11/16,"112,000","124,500","110,500","123,000",▲,"13,500","+12.33","411,528","49,394","0.60","-138,819","40,485","98,448","66,142","109,457","25.47"
2020/11/13,"114,000","114,000","108,500","109,500",▼,"-3,000","-2.67","136,633","15,062","0.58","45,141","-23,297","-24,615","-17,331","-23,524","25.02"
2020/11/12,"111,500","112,500","110,000","112,500",▲,"1,000","+0.90","73,028","8,145","0.54","20,917","611","-21,299","-19,591","-21,369","25.14"
2020/11/11,"108,000","113,000","107,500","111,500",▲,"3,000","+2.76","118,339","13,088","0.50","2,771","-2,233","-2,660","3,256","-7,703","25.23"
2020/11/10,"113,500","113,500","108,000","108,500",▼,"-3,000","-2.69","74,119","8,106","0.50","29,346","3,820","-33,070","-23,232","-19,112","25.24"
2020/11/09,"109,000","112,000","108,000","111,500",▲,"4,000","+3.72","64,021","7,108","0.50","-25,279","20,116","2,156","5,394","-709","25.39"
2020/11/06,"111,500","111,500","107,000","107,500",▼,"-3,000","-2.71","48,714","5,307","0.53","8,228","-4,569","-3,655","6,834","-5,953","25.41"
2020/11/05,"109,000","111,000","109,000","110,500",▲,"2,000","+1.84","75,197","8,269","0.56","-22,458","20,725","1,849","4,408","-3,644","25.42"
2020/11/04,"108,000","109,000","106,000","108,500",▲,"1,500","+1.40","58,150","6,286","0.56","-29,662","17,669","12,598","13,984","12,804","25.42"
2020/11/03,"105,500","107,500","105,500","107,000",▲,"1,500","+1.42","36,820","3,932","0.57","-13,855","3,795","10,590","12,107","9,862","25.36"
2020/11/02,"102,500","107,000","102,000","105,500",▲,"2,500","+2.43","67,208","7,044","0.61","-27,772","14,238","14,597","17,448","20,564","25.31"
2020/10/30,"106,000","106,000","102,000","103,000",▼,"-2,500","-2.37","38,702","4,011","0.58","-2,746","5,952","-3,105","3,110","-7,130","25.24"
2020/10/29,"104,500","106,000","102,500","105,500",▼,"-2,000","-1.86","48,069","5,001","0.58","4,790","-896","-4,071","-305","-4,510","25.26"
2020/10/28,"104,000","107,500","103,000","107,500",▲,"4,000","+3.86","61,138","6,474","0.58","-10,942","22,180","-13,162","1,164","-18,062","25.28"
2020/10/27,"102,500","106,000","102,000","103,500",▼,"-1,000","-0.96","51,311","5,338","0.61","-8,185","4,659","1,274","3,159","-5,118","25.34"
2020/10/26,"109,000","109,500","104,000","104,500",▼,"-3,500","-3.24","78,520","8,299","0.65","-9,793","3,701","7,236","15,081","5,205","25.33"
2020/10/23,"105,000","109,000","103,000","108,000",▲,"3,000","+2.86","115,869","12,366","0.67","-64,288","52,218","11,096","29,159","13,735","25.30"
2020/10/22,"100,500","106,500","99,500","105,000",▲,"3,500","+3.45","220,977","22,986","0.72","-75,108","32,666","42,514","44,965","36,157","25.25"
2020/10/21,"97,000","102,000","96,100","101,500",▲,"5,200","+5.40","140,814","13,994","0.73","-73,629","46,584","22,639","36,135","21,591","25.06"
2020/10/20,"94,700","96,300","94,000","96,300",▲,"800","+0.84","89,274","8,470","0.71","-424","-16,755","17,681","34,913","-212","24.95"
2020/10/19,"96,000","97,000","95,100","95,500",▼,"-1,300","-1.34","85,384","8,178","0.74","21,336","-13,228","-8,583","8,960","-15,568","24.87"
2020/10/16,"95,900","97,400","95,700","96,800",▲,"700","+0.73","84,750","8,179","0.76","-15,576","-5,631","23,173","25,262","12,740","24.91"
2020/10/15,"98,000","98,100","95,200","96,100",▼,"-2,100","-2.14","92,885","8,944","0.76","15,385","-4,982","-10,699","-1,588","-14,051","24.81"
2020/10/14,"98,200","98,900","97,200","98,200",▲,"300","+0.31","60,969","5,962","0.73","-403","-12,224","10,938","15,710","1,813","24.86"
2020/10/13,"100,500","100,500","97,600","97,900",▼,"-2,100","-2.10","96,183","9,469","0.72","51,438","-34,843","-16,770","7,482","-32,013","24.81"
2020/10/12,"100,500","101,000","99,600","100,000", ,"0","0","87,060","8,720","0.72","10,979","2,807","-13,927","8,781","-19,609","24.88"
2020/10/08,"101,000","101,500","99,400","100,000",▲,"800","+0.81","113,670","11,398","0.71","3,879","8,177","-10,873","6,903","-17,199","24.94"
2020/10/07,"99,000","99,300","98,000","99,200",▼,"-800","-0.80","61,740","6,106","0.71","13,111","-13,584","392","5,065","-3,494","24.99"
2020/10/06,"100,500","101,000","98,500","100,000",▲,"400","+0.40","61,493","6,146","0.67","10,408","-3,393","-8,415","7,457","-12,071","24.99"
2020/10/05,"99,900","101,500","98,300","99,600",▲,"100","+0.10","103,906","10,404","0.67","20,543","-6,441","-14,133","18,148","-27,196","25.03"
2020/09/29,"97,700","100,500","97,500","99,500",▲,"3,100","+3.22","107,029","10,639","0.66","-16,164","31,690","-15,604","9,796","-6,070","25.09"
2020/09/28,"95,500","97,100","95,300","96,400",▲,"1,500","+1.58","48,058","4,633","0.69","6,154","1,413","-7,679","-1,485","-10,878","25.16"
2020/09/25,"95,000","96,000","92,600","94,900",▼,"-100","-0.11","102,557","9,713","0.67","-8,152","-4,959","12,640","10,390","5,661","25.20"
2020/09/24,"98,000","99,200","94,600","95,000",▼,"-6,000","-5.94","135,757","13,094","0.68","52,383","-46,068","-5,706","12,978","-9,145","25.14"
2020/09/23,"102,000","103,500","97,600","101,000",▼,"-500","-0.49","86,035","8,607","0.66","2,540","-11,953","9,406","8,520","6,627","25.17"
2020/09/22,"104,500","105,500","99,900","101,500",▼,"-4,000","-3.79","104,376","10,575","0.67","29,801","-46,553","17,905","8,296","15,463","25.13"
2020/09/21,"108,000","109,000","105,000","105,500",▼,"-3,000","-2.76","45,291","4,841","0.67","10,516","-7,939","-4,610","-1,663","-4,872","25.04"
2020/09/18,"108,500","109,500","107,500","108,500", ,"0","0","34,562","3,751","0.68","5,318","-3,383","-1,735","-2,283","-9,474","25.07"
2020/09/17,"110,000","110,000","107,000","108,500",▼,"-500","-0.46","50,177","5,426","0.70","-360","-15,809","16,007","8,509","5,583","25.07"
2020/09/16,"112,000","112,000","108,000","109,000",▼,"-2,500","-2.24","62,788","6,910","0.71","9,772","-12,055","2,263","5,329","-4,938","25.00"
2020/09/15,"111,500","111,500","109,000","111,500",▲,"1,500","+1.36","73,124","8,088","0.68","-20,725","1,728","19,084","13,046","17,432","24.99"
2020/09/14,"110,000","111,500","109,000","110,000",▲,"1,500","+1.38","84,607","9,295","0.68","14,534","-14,426","-1,462","-7,241","-837","24.90"
2020/09/11,"107,000","110,000","107,000","108,500",▼,"-500","-0.46","71,023","7,692","0.67","10,946","-23,236","11,550","-1,348","6,711","24.91"
2020/09/10,"109,500","110,000","107,000","109,000",▲,"1,000","+0.93","98,234","10,625","0.64","7,701","-29,048","21,677","-7,424","-881","24.86"
2020/09/09,"111,000","111,500","107,500","108,000",▼,"-5,000","-4.42","117,050","12,742","0.69","35,534","-48,093","10,977","-17,401","-4,041","24.76"
2020/09/08,"113,500","116,500","112,000","113,000",▼,"-1,000","-0.88","117,682","13,328","0.63","2,082","-20,862","18,765","13,875","-1,332","24.71"
2020/09/07,"114,000","116,500","112,000","114,000", ,"0","0","74,329","8,526","0.66","18,176","-7,199","-8,315","-4,986","-10,753","24.63"
2020/09/04,"111,000","115,000","110,500","114,000",▼,"-2,000","-1.72","114,413","12,930","0.63","-11,294","-8,189","21,727","17,779","26,586","24.66"
2020/09/03,"119,000","119,500","115,000","116,000",▼,"-1,500","-1.28","92,715","10,832","0.64","9,908","-5,810","-3,101","2,144","12,552","24.57"
2020/09/02,"114,500","118,500","113,500","117,500",▲,"5,500","+4.91","179,184","20,852","0.66","-38,722","4,178","36,319","25,839","36,180","24.58"
2020/09/01,"110,000","113,000","108,500","112,000",▲,"3,000","+2.75","127,170","14,152","0.69","-16,486","7,366","4,755","1,083","-1,369","24.42"
2020/08/31,"110,000","111,000","106,500","109,000",▲,"1,000","+0.93","83,943","9,147","0.66","-10,805","-1,052","11,582","4,758","796","24.39"
2020/08/28,"112,000","112,500","107,000","108,000",▼,"-500","-0.46","99,012","10,880","0.66","18,053","-20,140","2,431","1,786","-8,192","24.34"
2020/08/27,"110,500","112,000","108,000","108,500",▼,"-3,000","-2.69","74,892","8,180","0.67","15,724","-7,463","-8,500","-1,977","-9,942","24.33"
2020/08/26,"113,000","113,000","108,500","111,500", ,"0","0","101,464","11,247","0.67","12,056","-4,067","-9,058","1,154","-371","24.38"
2020/08/25,"107,500","112,000","106,500","111,500",▲,"6,500","+6.19","129,447","14,268","0.67","-26,551","3,932","22,695","25,917","2,069","24.42"
2020/08/24,"105,000","107,500","102,000","105,000",▼,"-500","-0.47","88,634","9,282","0.69","16,288","-10,524","-3,985","-12,594","-9,360","24.32"
2020/08/21,"105,000","107,500","102,500","105,500",▲,"2,000","+1.93","94,028","9,897","0.70","-9,663","8,956","1,743","-2,833","-4,376","24.35"
2020/08/20,"107,000","109,500","102,000","103,500",▼,"-3,500","-3.27","135,876","14,238","0.72","-4,906","-31,139","37,359","22,663","20,233","24.34"
2020/08/19,"107,500","109,500","105,000","107,000",▼,"-500","-0.47","127,919","13,742","0.78","-10,069","960","9,413","6,945","3,659","24.17"
2020/08/18,"110,500","112,000","105,500","107,500",▼,"-3,000","-2.71","129,154","14,065","0.78","-23,804","-1,529","25,602","14,919","23,547","24.13"
2020/08/14,"113,000","116,000","110,000","110,500",▼,"-2,500","-2.21","103,575","11,593","0.77","6,020","-16,682","10,821","9,070","3,965","24.01"
2020/08/13,"115,500","116,500","111,000","113,000", ,"0","0","156,915","17,814","0.68","-426","-3,794","1,901","5,306","-10,281","23.96"
2020/08/12,"115,000","119,000","111,000","113,000",▼,"-4,000","-3.42","212,072","23,939","0.72","46,915","-60,780","14,875","-329","4,804","23.95"
2020/08/11,"119,500","124,500","114,500","117,000",▼,"-1,000","-0.85","296,476","35,122","0.56","34,127","-22,429","-16,446","-7,636","-28,303","23.89"
2020/08/10,"106,000","120,000","106,000","118,000",▲,"11,000","+10.28","451,774","51,298","0.60","9,765","27,871","-36,837","-38,218","5,169","23.96"
2020/08/07,"106,000","107,500","103,000","107,000",▲,"2,000","+1.90","123,958","13,065","0.64","-31,987","15,828","15,873","36,032","-1,670","24.13"
2020/08/06,"106,000","108,000","102,500","105,000", ,"0","0","193,700","20,353","0.45","-23,191","3,866","15,788","8,151","24,207","24.06"
2020/08/05,"110,500","113,000","102,000","105,000",▲,"5,000","+5.00","513,471","54,495","0.46","140,845","-15,746","-117,213","-15,235","-38,958","23.98"
2020/08/04,"96,500","101,000","96,500","100,000",▲,"3,800","+3.95","166,732","16,846","0.42","-21,175","24,411","-2,158","15,385","1,883","24.51"
2020/08/03,"97,000","97,600","95,900","96,200",▲,"200","+0.21","63,493","6,132","0.42","23,161","-6,108","-9,678","-12,320","-10,175","24.52"
2020/07/31,"97,000","97,700","96,000","96,000",▼,"-1,200","-1.23","45,509","4,399","0.42","10,974","-5,702","-3,767","-8,461","529","24.57"
2020/07/30,"98,400","98,400","96,700","97,200",▲,"300","+0.31","54,047","5,259","0.42","6,301","-2,154","-4,560","-15,537","-7,421","24.58"
2020/07/29,"98,400","98,800","96,800","96,900",▼,"-900","-0.92","51,993","5,068","0.41","11,206","-860","-9,574","-11,659","-8,985","24.61"
2020/07/28,"97,500","98,900","97,200","97,800",▲,"1,200","+1.24","97,102","9,509","0.38","2,849","9,311","-12,435","-14,381","-20,854","24.65"
2020/07/27,"95,100","100,500","95,100","96,600",▲,"900","+0.94","112,538","11,011","0.39","-13,535","17,130","-3,840","-7,090","-941","24.71"
2020/07/24,"96,000","97,400","94,300","95,700",▼,"-1,300","-1.34","86,296","8,255","0.42","13,119","3,418","-21,017","-15,888","-20,904","24.72"
2020/07/23,"97,900","98,700","94,700","97,000",▼,"-800","-0.82","130,059","12,504","0.43","4,754","5,208","-10,617","-7,107","-8,426","24.82"
2020/07/22,"100,500","102,500","96,900","97,800",▼,"-2,700","-2.69","117,106","11,596","0.41","35,676","-29,138","-8,353","-2,210","-22,186","24.87"
2020/07/21,"100,500","102,500","98,500","100,500",▲,"1,800","+1.82","148,634","14,942","0.31","12,690","-9,511","-1,181","11,156","-13,158","24.90"
2020/07/20,"103,000","103,500","98,000","98,700",▼,"-4,300","-4.17","159,468","15,837","0.29","49,555","-8,686","-40,888","-5,776","-39,678","24.91"
2020/07/17,"94,800","104,500","94,500","103,000",▲,"8,800","+9.34","224,420","22,236","0.28","-33,366","32,782","-963","4,402","6,997","25.09"
2020/07/16,"95,500","97,000","93,900","94,200",▲,"100","+0.11","92,926","8,860","0.29","6,860","5,695","-11,235","4,916","-8,538","25.10"
2020/07/15,"95,600","97,700","93,200","94,100",▲,"1,200","+1.29","151,640","14,414","0.33","-8,650","10,806","-13,812","-4,643","-9,316","25.15"
2020/07/14,"90,900","93,000","90,300","92,900",▲,"100","+0.11","91,320","8,382","0.38","-17,300","16,249","1,033","2,476","-3,090","25.21"
2020/07/13,"86,500","92,800","85,500","92,800",▲,"7,600","+8.92","202,359","18,186","0.41","-111,996","53,154","59,103","43,237","51,469","25.21"
2020/07/10,"86,000","86,000","84,200","85,200",▼,"-800","-0.93","81,581","6,902","0.45","24,718","-29,968","5,887","5,810","10,018","24.94"
2020/07/09,"84,600","87,300","84,400","86,000",▲,"1,800","+2.14","100,508","8,654","0.34","-39,718","117","39,821","31,168","45,744","24.91"
2020/07/08,"87,600","88,000","84,100","84,200",▼,"-4,000","-4.54","166,962","14,215","0.33","112,254","-45,985","-66,287","-62,017","-26,895","24.73"
2020/07/07,"89,700","90,600","87,300","88,200",▼,"-500","-0.56","87,354","7,775","0.31","4,567","8,647","-14,150","-7,756","-7,396","25.03"
2020/07/06,"85,500","88,800","85,100","88,700",▲,"3,200","+3.74","92,884","8,093","0.30","-13,342","8,583","3,856","2,196","4,194","25.10"
2020/07/03,"85,900","86,500","85,100","85,500",▲,"300","+0.35","44,175","3,777","0.28","7,323","-6,790","-576","-2,014","2,147","25.08"
2020/07/02,"85,300","86,600","84,700","85,200", ,"0","0","55,986","4,767","0.25","23,941","-16,967","-6,984","-3,107","687","25.08"
2020/07/01,"88,700","88,700","84,200","85,200",▼,"-2,000","-2.29","90,674","7,792","0.25","35,917","-43,763","7,612","1,904","2,093","25.11"
2020/06/30,"87,000","88,900","86,600","87,200",▲,"1,600","+1.87","59,688","5,252","0.27","-1,715","20,842","-21,604","-7,558","-19,177","25.08"
2020/06/29,"88,000","88,000","85,500","85,600",▼,"-4,100","-4.57","96,348","8,294","0.25","12,524","-4,203","-7,772","-9,496","954","25.18"
2020/06/26,"91,700","91,700","88,500","89,700",▼,"-900","-0.99","71,900","6,441","0.20","11,425","8,916","-20,434","-19,089","1,011","25.21"
2020/06/25,"93,000","94,000","89,900","90,600",▼,"-5,800","-6.02","170,716","15,582","0.21","79,985","-17,827","-64,250","-42,496","1,175","25.30"
